37.340232666666665,-122.02291699999999,1631597549
37.34023416666667,-122.02292050000001,1631597550
37.340238166666666,-122.02291933333332,1631597551
37.340241999999996,-122.02291799999999,1631597552
37.34024866666667,-122.02292066666666,1631597553
37.3402565,-122.02292583333332,1631597554
37.3402575,-122.02293183333332,1631597555
37.34026083333333,-122.02293016666668,1631597556
37.340267166666656,-122.02292816666667,1631597557
37.340277,-122.02292516666668,1631597558
37.340284833333335,-122.02292333333334,1631597559
37.34029366666667,-122.02292316666669,1631597560
37.340303000000006,-122.02292266666667,1631597561
37.34031016666667,-122.02292316666669,1631597562
37.34031766666666,-122.02292316666669,1631597563
37.340326,-122.02292383333334,1631597564
37.340334166666665,-122.02292416666668,1631597565
37.34034366666667,-122.02292383333334,1631597566
37.340353,-122.02292433333334,1631597567
37.34036366666667,-122.02292483333332,1631597568
37.340371999999995,-122.02292583333332,1631597569
37.3403815,-122.022926,1631597570
37.340391,-122.022925,1631597571
37.340401166666666,-122.02292383333334,1631597572
37.34041,-122.02292466666668,1631597573
37.340418166666666,-122.02292466666668,1631597574
37.34042616666667,-122.02292466666668,1631597575
37.340436499999996,-122.02292299999999,1631597576
37.340443666666665,-122.02292283333334,1631597577
37.34045283333333,-122.02292316666669,1631597578
37.34046033333333,-122.02292133333331,1631597579
37.3404685,-122.02292033333332,1631597580
37.340477666666665,-122.02292016666668,1631597581
37.34048533333333,-122.02291899999999,1631597582
37.340494,-122.02291933333332,1631597583
37.340501833333335,-122.02291766666669,1631597584
37.340511,-122.02291683333333,1631597585
37.340519,-122.02291766666669,1631597586
37.34052783333333,-122.02291783333334,1631597587
37.3405365,-122.022916,1631597588
37.34054266666666,-122.02291316666668,1631597589
37.34055333333333,-122.02291133333334,1631597590
37.340560833333335,-122.02291116666666,1631597591
37.34057,-122.02290833333332,1631597592
37.340581666666665,-122.02290533333333,1631597593
37.340590500000005,-122.02290216666668,1631597594
37.34060066666667,-122.02290116666668,1631597595
37.34061033333333,-122.02290049999999,1631597596
37.3406205,-122.02289866666666,1631597597
37.34063016666666,-122.02289616666668,1631597598
37.34064266666667,-122.02289350000001,1631597599
37.3406545,-122.02289133333332,1631597600
37.3406635,-122.02288983333334,1631597601
37.34067233333333,-122.02288883333334,1631597602
37.340681333333336,-122.02288683333332,1631597603
37.3406915,-122.02288333333334,1631597604
37.340701,-122.02288,1631597605
37.34071016666667,-122.02287666666666,1631597606
37.34071983333333,-122.02287199999999,1631597607
37.3407295,-122.02286950000001,1631597608
37.340739,-122.0228665,1631597609
37.34074783333333,-122.02286533333331,1631597610
37.340756166666665,-122.0228615,1631597611
37.34076483333333,-122.02285816666668,1631597612
37.34077466666667,-122.02285533333334,1631597613
37.340782833333336,-122.02285316666666,1631597614
37.34079116666667,-122.02285116666668,1631597615
37.34079866666666,-122.02284916666666,1631597616
37.340804833333344,-122.02284716666666,1631597617
37.34081533333333,-122.022849,1631597618
37.340825333333335,-122.022849,1631597619
37.34083416666667,-122.02284816666666,1631597620
37.340844833333335,-122.022847,1631597621
37.340855499999996,-122.02284533333334,1631597622
37.34086583333333,-122.02284516666668,1631597623
37.3408765,-122.02284483333334,1631597624
37.34088633333333,-122.02284316666666,1631597625
37.34089633333333,-122.022842,1631597626
37.3409075,-122.02284250000001,1631597627
37.3409185,-122.02284250000001,1631597628
37.340928833333344,-122.02284066666668,1631597629
37.34093666666666,-122.02284083333332,1631597630
37.34094133333333,-122.02284016666668,1631597631
37.34094783333333,-122.02284033333332,1631597632
37.34095533333333,-122.02284116666668,1631597633
37.34096016666667,-122.02284216666666,1631597634
37.34097083333333,-122.022843,1631597635
37.34097883333333,-122.02284499999999,1631597636
37.34098633333333,-122.02284499999999,1631597637
37.34099233333333,-122.02284533333334,1631597638
37.341001166666665,-122.02284266666666,1631597639
37.34101233333333,-122.0228395,1631597640
37.34102016666667,-122.02284033333332,1631597641
37.34103566666667,-122.02283883333334,1631597642
37.34104233333333,-122.02283916666669,1631597643
37.34051933333333,-122.02210383333332,1631597411
37.34051866666667,-122.02211233333334,1631597412
37.340514166666665,-122.0221285,1631597413
37.340513666666666,-122.02213950000001,1631597414
37.34051333333333,-122.02215466666668,1631597415
37.3405125,-122.02216033333332,1631597416
37.3405115,-122.022168,1631597417
37.34051133333333,-122.02218016666669,1631597418
37.34051216666667,-122.02219,1631597419
37.340511,-122.02220066666666,1631597420
37.34051066666667,-122.0222095,1631597421
37.340511166666666,-122.02221783333331,1631597422
37.34051016666667,-122.02223083333334,1631597423
37.3405105,-122.02224199999999,1631597424
37.340509999999995,-122.02225216666666,1631597425
37.340508166666666,-122.0222645,1631597426
37.340507833333334,-122.02227416666666,1631597427
37.340507,-122.02228400000001,1631597428
37.34050633333333,-122.02229299999999,1631597429
37.34050666666667,-122.022302,1631597430
37.340506833333336,-122.02231033333334,1631597431
37.34050716666667,-122.02231850000001,1631597432
37.340508166666666,-122.022326,1631597433
37.34051133333333,-122.02232766666668,1631597434
37.340509833333336,-122.02233000000001,1631597435
37.3405105,-122.02233400000001,1631597436
37.34051033333333,-122.02233416666668,1631597437
37.34051016666667,-122.02233433333332,1631597438
37.340509833333336,-122.02233366666668,1631597439
37.34050966666667,-122.02233400000001,1631597440
37.340509166666656,-122.02233516666666,1631597441
37.34050883333333,-122.0223385,1631597442
37.340508,-122.02234399999999,1631597443
37.340508666666665,-122.02235066666668,1631597444
37.34050833333333,-122.02235733333332,1631597445
37.34050933333333,-122.0223665,1631597446
37.34051016666667,-122.02237683333334,1631597447
37.34051016666667,-122.02238633333332,1631597448
37.340509499999996,-122.02239499999999,1631597449
37.340509499999996,-122.02240516666667,1631597450
37.34051016666667,-122.02241533333333,1631597451
37.34051016666667,-122.02242633333331,1631597452
37.34051083333333,-122.0224365,1631597453
37.340511166666666,-122.02244666666668,1631597454
37.3405115,-122.02245716666668,1631597455
37.34051183333333,-122.02246583333331,1631597456
37.34051133333333,-122.0224765,1631597457
37.34051033333333,-122.02248600000001,1631597458
37.340511166666666,-122.022497,1631597459
37.34051266666667,-122.02250683333334,1631597460
37.340513666666666,-122.02251233333334,1631597461
37.34051483333333,-122.02252083333332,1631597462
37.340514,-122.02252983333334,1631597463
37.340515333333336,-122.02253999999999,1631597464
37.340517,-122.02254983333331,1631597465
37.34051733333333,-122.02256166666666,1631597466
37.340517,-122.0225745,1631597467
37.340515833333335,-122.02258616666668,1631597468
37.34051483333333,-122.02259783333334,1631597469
37.340514166666665,-122.02260783333334,1631597470
37.340513666666666,-122.02261833333333,1631597471
37.34051333333333,-122.02262766666666,1631597472
37.340512,-122.02264066666666,1631597473
37.340509000000004,-122.022654,1631597474
37.34050466666667,-122.02266599999999,1631597475
37.340499,-122.022677,1631597476
37.34049316666667,-122.02268766666668,1631597477
37.340486166666665,-122.02269816666669,1631597478
37.34047666666667,-122.02271016666668,1631597479
37.34046983333333,-122.02271699999999,1631597480
37.34046283333333,-122.02272416666666,1631597481
37.3404545,-122.02272783333332,1631597482
37.340445333333335,-122.02273083333333,1631597483
37.340438,-122.02273100000001,1631597484
37.340427166666665,-122.0227335,1631597485
37.34041883333333,-122.02273266666668,1631597486
37.34041,-122.022732,1631597487
37.34040216666666,-122.02273116666667,1631597488
37.34039366666666,-122.022732,1631597489
37.340383,-122.02273233333334,1631597490
37.340373166666666,-122.0227335,1631597491
37.340365999999996,-122.02273500000001,1631597492
37.3403575,-122.02273683333334,1631597493
37.34034916666667,-122.02273716666667,1631597494
37.34033983333333,-122.02273733333334,1631597495
37.34033166666666,-122.02273616666666,1631597496
37.34032333333333,-122.02273566666666,1631597497
37.34031466666666,-122.02273799999999,1631597498
37.34030616666666,-122.02273883333334,1631597499
37.340298,-122.02273916666668,1631597500
37.34028933333333,-122.02273816666668,1631597501
37.34028116666666,-122.02273766666669,1631597502
37.34027283333333,-122.02273733333334,1631597503
37.34026566666667,-122.02273766666669,1631597504
37.340257333333334,-122.02273716666667,1631597505
37.34024933333333,-122.02273916666668,1631597506
37.34024,-122.02274016666668,1631597507
37.34023283333333,-122.02273816666668,1631597508
37.34022466666666,-122.02273783333334,1631597509
37.34021616666666,-122.02273966666668,1631597510
37.340207166666666,-122.022741,1631597511
37.340199666666656,-122.02274233333333,1631597512
37.340196,-122.0227435,1631597513
37.341221999999995,-122.0222205,1631597236
37.34122166666667,-122.02222016666668,1631597237
37.34122166666667,-122.02222033333334,1631597238
37.34122166666667,-122.02222333333332,1631597239
37.34122116666666,-122.02223049999999,1631597240
37.34122216666667,-122.02223983333332,1631597241
37.34122216666667,-122.02224966666668,1631597242
